brand,make,year,price,km,cm3
Fiat,Ducato,2002,4850,264267,2300
Opel,Agila,2003,2000,167554,1300
Seat,Altea,2008,3500,167428,1896
Opel,Corsa,2010,4100,166000,1229
Opel,Astra,2006,2400,195497,1598
Fiat,500L,2013,5990,162364,1248
BMW,118,2008,5000,181256,1995
Fiat,Idea,2004,2250,138675,1910
Opel,Astra,2018,14900,30707,1598
Opel,Insignia,2019,25450,18000,1956
Fiat,Bravo,2008,3300,171764,1596
Opel,Astra,2018,14900,31740,1598
VW,Polo,2002,2000,140852,1000
Fiat,Grande Punto,2012,4350,165473,1248
Peugeot,508,2014,8520,91000,1598
Ford,Fiesta,2003,1890,148000,1388
VW,Passat,2002,2650,336569,1900
Mitsubishi,Lancer,2014,4380,153000,1590
Peugeot,508,2015,9700,183158,1560
BMW,118,2007,4799,194221,1994
Mercedes,CLA 200,2014,14555,154000,2143
VW,Passat,2005,4890,134333,1984
Renault,Clio,2009,3080,108650,1149
Peugeot,508,2013,9430,62000,1598
Opel,Corsa,2002,1850,130000,1200
Fiat,Panda,2013,6200,46000,875
Seat,Ibiza,2002,1700,155000,1400
Toyota,Corolla Verso,2004,4200,198000,1794
Fiat,Bravo,2008,3650,175700,1910
Mazda,323F,2002,1350,123456,1324
Seat,Ibiza,2005,2300,180000,1896
Citroen,C3,2010,4650,92200,1360
Alfa Romeo,MiTo,2009,3900,131000,1595
Nissan,Micra,2011,5950,132000,1198
Seat,Ibiza,2013,4800,93835,1198
Renault,Megane,2011,5510,80700,1397
Jeep,Grand Cherokee,2001,100,170000,3100
Jeep,Grand Cherokee,2002,100,130000,3100
Toyota,Corolla,1990,790,173000,1295
Renault,Megane,2009,5750,156000,1598
Renault,Megane,2015,7940,79000,1461
Opel,Astra,2009,4850,132000,1598
Peugeot,206,2004,1700,145650,1360
Renault,Clio,2007,2500,138500,1155
Alfa Romeo,159,2006,2599,192000,1910
Peugeot,308,2009,4500,197000,1997
VW,Passat,2015,11790,120000,1968
Kia,Ceed,2008,4950,155000,1598
Ford,Focus,2004,1750,240000,1753
VW,Passat,2007,4999,198454,1965
Opel,Astra,2018,14900,31740,1598
Citroen,C4 Picasso,2016,8290,164947,1560
VW,Passat,2006,2710,189908,1984
Renault,Scenic,2007,2250,191000,1898
Škoda,Fabia,2006,2750,176320,1896
Peugeot,3008,2016,9950,163391,1560
Opel,Astra,2007,1750,200000,1700
Peugeot,106,1999,570,220000,1500
Mitsubishi,ASX,2013,8340,49855,1789
Audi,A4,1999,1199,270000,1800
Renault,Koleos,2009,5050,164000,1995
Renault,Laguna,2006,2100,241000,1870
VW,Passat,2009,5800,216000,1984
VW,Passat,2005,2340,289000,1894
Mercedes,C 220,2001,1350,300000,2147
Renault,Clio,2007,3730,68800,1149
Fiat,Grande Punto,2012,4190,128000,1368
VW,Polo,2011,4990,164000,1598
Citroen,C4 Grand Picasso,2007,2790,185000,1560
Ford,C Max,2009,3690,165000,1999
Citroen,C_Crosser,2008,4990,173000,2179
Ford,Fiesta,2009,3290,156000,1242
Opel,Meriva,2007,2590,158600,1364
Opel,Corsa,2008,3690,180000,1248
Škoda,Octavia,2012,5490,145000,1598
VW,Passat,2007,3990,181000,1896
Mazda,5,2010,3990,172000,1998
Renault,Modus,2005,2290,113000,1390
Opel,Astra,2007,2890,170000,1598
Peugeot,206,2009,2690,139000,1124
Opel,Corsa,2005,2390,156000,1198
Ford,Fusion,2007,2990,128000,1399
Opel,Meriva,2005,2250,154800,1598
Opel,Meriva,2007,2850,153000,1364
Opel,Meriva,2014,6490,139000,1598
Opel,Astra,2004,2090,181000,1398
Renault,Megane,2009,4190,210000,1461
Renault,Scenic,2003,1990,187000,1461
Opel,Corsa,2007,3390,126800,1229
Renault,Clio,2003,1750,137000,1461
VW,Polo,2008,3150,124900,1198
Ford,Fiesta,2007,2390,153000,1399
Ford,C Max,2007,2990,151000,1598
Peugeot,308,2009,5290,186000,1598
Opel,Meriva,2007,2790,187000,1686
Alfa Romeo,156,2005,1990,174000,1910
Chevrolet,Spark,2013,3290,87000,995
Seat,Ibiza,2005,1990,156000,1422
Dacia,Logan,2007,2690,176000,1461
Peugeot,307,2004,1890,214000,1997
Fiat,Punto,2011,2390,124000,1241
Citroen,C3,2006,2100,164000,1124
Fiat,Grande Punto,2012,4190,128000,1368
Mitsubishi,Colt,2008,2790,122000,1124
Opel,Meriva,2007,2850,177500,1686
Ford,Fusion,2005,2290,154000,1368
Opel,Astra,2011,6990,143000,1956
Fiat,Grande Punto,2006,2590,128000,1242
Opel,Meriva,2009,3190,90000,1364
Fiat,Freemonte,2011,8490,174000,1956
Opel,Astra,2005,2490,163000,1598
Zastava,101,2006,700,137000,1100
Honda,CR_V,2016,18790,93000,1597
Opel,Astra,2005,2490,173400,1598
Fiat,500,2012,5490,110000,875
Peugeot,206,2006,2450,140000,1587
Ford,Focus,2006,2950,168700,1596
Subaru,Forester,2006,4990,180000,1994
Renault,Clio,2003,1990,124800,1491
Fiat,Grande Punto,2010,3490,124000,1248
Peugeot,207,2009,3650,161000,1398
Citroen,C5,2007,2690,215000,1560
Suzuki,SX 4,2007,3790,176000,1560
Honda,Civic,2005,2990,180000,1396
Ford,Fiesta,2009,3290,175000,1399
BMW,520,2012,14990,198000,1998
Audi,TT,2010,9520,195000,1984
Jaguar,S_Type,2002,12500,153000,4196
Citroen,C3,2005,2390,162600,1360
Mazda,6,2012,6800,175000,2183
Renault,Modus,2010,3750,64000,1200
Opel,Vectra,1996,750,300000,1
Audi,A3,2010,6190,178000,1798
Seat,Altea,2010,6540,140000,1896
Peugeot,308,2014,6999,155000,1600
Škoda,Fabia,2008,2600,104000,1198
VW,Golf 6,2010,6350,162900,1586
Kia,Ceed,2014,7380,129000,1582
Fiat,Marea,2001,1150,245000,1910
Land Rover,Range Rover,2007,12500,243000,3600
Renault,Megane,2011,4750,185000,1489
Kia,Ceed,2008,3740,132832,1591
Peugeot,207,2007,2990,147000,1397
Renault,Megane,2010,4750,188000,1489
Mercedes,B 180,2009,6100,211000,1992
Renault,Modus,2005,2200,170000,1390
Opel,Corsa,2007,3590,110400,1364
Mazda,6,2010,6190,222535,2184
Opel,Meriva,2011,7490,62235,1398
VW,Golf plus,2005,3650,255870,1968
Kia,Rio,2013,6540,80000,1396
Renault,Scenic,2004,2500,203400,1898
Seat,Altea,2011,5510,169000,1968
Renault,Kangoo,2015,6900,120000,1461
Seat,Ibiza,2011,8320,42550,1598
Škoda,Fabia,2014,4900,200000,1598
VW,Golf plus,2007,3460,178000,1390
Zastava,55,1990,590,86652,1116
Ford,Focus,2011,4250,168000,1589
Mazda,CX_3,2019,19800,11500,1998
Opel,Astra,2007,2950,185519,1700
Kia,Sportage,2012,10750,178800,1995
Kia,Soul,2011,5980,78131,1591
Opel,Insignia,2016,10500,157622,1598
Opel,Astra,1993,350,260000,1800
Seat,Exeo,2011,6750,148000,1998
Seat,Leon,2015,9250,189000,1968
Peugeot,407,2010,4250,190000,1589
Audi,A4,2008,5440,175000,1798
Mitsubishi,Outlander,2003,1710,214718,1997
Mazda,CX 5,2019,27200,0,1998
Opel,Corsa,2006,2550,136300,1229
VW,Golf plus,2007,2990,244000,1896
Mazda,CX_7,2010,8200,220000,2184
Audi,A4,2011,7140,243000,1968
Renault,Espace,2003,1850,244321,1900
Ford,Fiesta,2005,2190,158000,1399
VW,Golf plus,2007,3090,199000,1390
Audi,A6,2007,5620,195000,1968
VW,Golf plus,2005,3270,229099,1984
Renault,Clio,2015,5520,83000,1149
Chevrolet,Kalos,2007,2710,81400,1399
Chevrolet,Spark,2012,4670,50500,995
Audi,A3,2006,3710,199850,1948
Volvo,C30,2008,1780,240800,1560
VW,Tiguan,2010,8830,158800,1390
Chevrolet,Aveo,2013,5610,80000,1248
VW,Tiguan,2015,11240,193120,1968
Škoda,Superb,2010,7380,186000,1968
Chevrolet,Aveo,2012,4210,125900,1248
Chevrolet,Cruze,2013,6450,140000,1686
Škoda,Rapid,2014,7380,51500,1197
Škoda,Rapid,2015,5520,190567,1598
Hyundai,Tucson,2015,18000,87620,1995
Škoda,Rapid,2014,10470,55427,1197
BMW,320,2008,5510,199000,1995
Volvo,V50,2004,3090,184600,1997
Audi,A4,2006,3620,260000,1968
Chevrolet,Orlando,2013,4000,114000,1998
Renault,Megane,2007,1430,207000,1870
Chevrolet,Trax,2013,7010,161000,1362
Chevrolet,Orlando,2011,5140,120000,1796
Škoda,Superb,2009,9250,91000,1798
VW,Tiguan,2012,9430,137349,1390
VW,Tiguan,2007,7010,180000,1968
VW,Tiguan,2013,11240,136000,1968
VW,Golf 7,2015,8380,77600,1598
Alfa Romeo,Giulietta,2014,6480,114000,1598
Škoda,Rapid,2013,7010,108100,1197
Audi,A3,2013,10000,122500,1968
Volvo,C30,2009,1870,283000,1560
Chevrolet,Cruze,2010,3550,134000,1796
Audi,A4,2009,5520,196000,1798
Alfa Romeo,Giulietta,2017,12290,41000,1368
VW,Tiguan,2008,7380,206000,1984
Škoda,Superb,2015,10270,145000,1968
Renault,Megane,2014,6190,79200,1461
Renault,Twingo,2011,1700,145304,1149
Hyundai,i20,2016,7900,49741,1248
Volvo,V50,2005,2060,232000,1997
Škoda,Superb,2010,8690,124000,1968
Škoda,Rapid,2013,7940,129000,1197
Audi,A6,2008,5000,223000,2698
Renault,Modus,2007,1810,122000,1461
Chevrolet,Cruze,2012,5600,92700,1796
Audi,A4,2011,8480,182000,1968
Škoda,Rapid,2015,9330,92900,1197
Škoda,Superb,2009,7340,149650,1798
Audi,A1,2014,7620,130000,1197
VW,Tiguan,2009,6170,124121,1984
VW,Golf 7,2015,7620,216000,1968
Chevrolet,Captiva,2009,3430,250000,1991
Hyundai,i30,2016,9050,87200,1368
Fiat,500,2008,3650,85000,1368
Renault,Scenic,2012,4580,162000,1461
Volvo,S40,2007,2700,224879,2435
BMW,325,2009,6170,180000,2996
Hyundai,i30,2015,10380,62200,1582
VW,Golf plus,2005,1680,207000,1984
Suzuki,Swift,2010,2480,83500,1328
Dacia,Sandero,2018,8320,369000,898
Audi,A3,2012,8400,120900,1598
VW,Tiguan,2008,7940,186660,1968
Dacia,Sandero,2012,4650,49700,1598
Mazda,3,2005,1500,111000,1999
Honda,Jazz,2011,5610,107000,1339
Honda,Jazz,2009,4210,140000,1339
Fiat,Doblo,2014,4580,80117,1598
Kia,Picanto,2008,2800,265100,1991
Dacia,Sandero,2017,5600,85200,898
Seat,Altea,2004,3730,136000,1573
Mazda,2,2009,3740,146650,1349
Jaguar,XF,2009,6450,232990,2993
Jaguar,XF,2008,12430,141000,4196
Audi,A3,2011,8320,75000,1598
Kia,Rio,2010,4110,89000,1399
Seat,Toledo,2006,3270,156000,1984
VW,Tiguan,2008,8410,159000,1968
Citroen,DS,2014,7140,79950,1598
Seat,Ibiza,2003,2240,156000,1390
Lancia,Ypsilon,2010,2250,122000,1368
Jaguar,S_Type,2005,6070,170000,2967
Škoda,Octavia,2010,3740,188000,1798
Fiat,Doblo,2006,1870,121807,1596
Peugeot,5008,2011,4760,139000,1560
Lancia,Delta,2010,7380,110000,1910
Lancia,Delta,2012,7380,79122,1742
Seat,Toledo,2006,3550,207000,1595
Audi,A5,2010,10380,38000,1984
Jaguar,XF,2008,5520,200000,2720
Citroen,C3,2010,2480,140000,11224
Toyota,Corolla,2006,2710,198000,1995
Toyota,Auris,2007,2240,199000,2231
Lancia,Delta,2008,3370,171000,1368
Peugeot,207,2006,1240,198000,13600
Seat,Altea,2009,2520,191000,1798
MINI,Cooper,2011,5800,178000,1598
Jaguar,S_Type,2003,8790,95800,4196
Mazda,2,2004,1030,131000,1338
Audi,A5,2011,11330,81000,1798
Seat,Ibiza,2008,3180,265000,1984
Seat,Ibiza,2007,2800,128732,1598
Audi,A5,2012,12230,164000,1968
Škoda,Fabia,2007,2330,203693,1422
Audi,A5,2009,6380,205500,1998
Fiat,Doblo,2008,3650,157055,1910
Dacia,Sandero,2011,3730,132000,1598
Lancia,Musa,2011,3090,126000,1368
Citroen,C4,2014,10450,73900,1560
Kia,Sorento,2004,3180,150000,3497
Mazda,3,2008,3460,149000,1560
Lancia,Musa,2005,1400,170500,1910
Dacia,Sandero,2010,3730,159000,1149
Lancia,Ypsilon,2004,1400,199560,1368
Dacia,Sandero,2010,2520,104950,1149
Ford,Kuga,2012,6670,99873,1997
Peugeot,206,2009,1430,102000,1360
Mazda,5,2007,2060,192000,1798
VW,Passat,2006,1680,270000,1984
Ford,Focus,2006,1400,247600,1596
VW,Golf plus,2011,9250,85000,1598
Audi,Q3,2012,13050,143000,1968
Fiat,Sedici,2008,2570,164000,1598
Ford,Focus,2007,1450,185000,1999
Mitsubishi,Colt,2006,2240,187000,1468
VW,Passat,2006,2710,238100,1968
Opel,Vectra,2007,1430,277000,1910
VW,Golf plus,2005,4210,199500,1968
Renault,Megane,2010,3930,130000,1997
VW,Golf plus,2011,4660,159800,1390
VW,Passat,2010,6450,148000,1798
Ford,Focus,2008,1680,203000,1997
VW,Passat,2008,5520,186000,1968
Audi,Q5,2011,15140,83988,1968
Mercedes,C 220,2007,7480,125000,2149
Mercedes,C 230,2005,3930,175746,2497
Toyota,Aygo,2015,4660,87000,998
Toyota,Auris,2009,3050,218000,1598
Honda,Civic,2005,1870,206000,1998
Mercedes,B 180,2011,5510,207000,1992
BMW,320,2009,6190,225370,1995
VW,Touran,2006,1870,228000,1896
VW,Passat,2008,3740,151000,1984
Mitsubishi,ASX,2012,6530,118000,1590
Opel,Corsa,2006,1430,180000,1364
Toyota,RAV4,2008,4280,212000,22231
Honda,Civic,2008,5140,87000,1339
Toyota,Verso,2012,8320,138000,1798
Kia,Picanto,2011,2340,113000,1086
VW,Passat,2009,5800,216000,1984
VW,Touran,2006,2710,249000,1896
BMW,320,2013,14240,117000,1995
Honda,Civic,2005,5140,76600,1590
Alfa Romeo,MiTo,2009,4200,140300,1368
Renault,Clio,2012,3650,89000,1149
Renault,Scenic,2006,2800,79000,1998
Renault,Clio,2006,3270,128000,1598
Mercedes,C 200,2009,7010,230000,2148
Opel,Corsa,2010,1810,146000,1398
Nissan,Primera,2004,3650,131987,1769
Ford,Focus,2009,2470,185811,1560
VW,Golf plus,2010,7480,89000,1197
Opel,Antara,2013,6660,137000,2231
Mitsubishi,Colt,2007,2710,137000,1332
Toyota,Yaris,2009,3710,102000,998
Fiat,Bravo,2011,3710,110000,1368
BMW,318,2014,9520,170000,1995
Mercedes,C 220,2005,4210,198500,2148
VW,Tiguan,2013,11240,136000,1968
Alfa Romeo,MiTo,2010,3730,165500,1368
VW,Golf plus,2008,5140,137253,1896
Mitsubishi,Outlander,2007,5520,161000,1968
BMW,520,2015,18860,139000,1995
BMW,318,2011,6190,220000,1995
Ford,Focus,2004,760,250000,1997
Mitsubishi,Colt,2009,2150,167000,1332
Mitsubishi,Outlander,2008,3930,166500,1997
Audi,A3,2009,7200,187145,1968
VW,Polo,2005,3460,182000,1198
BMW,320,2006,4110,196133,1995
Nissan,Juke,2012,9160,92790,1618
BMW,535,2004,5520,242000,2993
Peugeot,308,2012,8180,82502,1560
Mercedes,A 170,2007,3550,168000,1689
Opel,Vectra,2005,2800,218000,1998
Mercedes,S 350,2005,4890,202000,3724
Nissan,Primera,2004,2050,175000,1998
Honda,Civic,2005,1870,206000,1998
Opel,Meriva,2008,1780,181400,1598
Peugeot,308,2015,7610,169000,1997
VW,Polo,2006,2800,180000,1896
Mercedes,S 500,2004,1870,365000,4996
Opel,Vectra,2008,2800,188000,2198
VW,Polo,2005,2520,205000,1390
Volvo,C30,2009,2240,283000,1560
VW,Touran,2006,1960,276000,1896
VW,Polo,2007,2710,195000,1598
Ford,Focus,2006,1120,180000,1560
BMW,525,2006,4570,319181,2497
Nissan,Qashqai,2015,12280,79300,1461
VW,Golf plus,2005,2710,228446,1984
Mercedes,A 160,2006,2520,255000,1991
Audi,A4,2009,6510,175600,1968
Mercedes,E 200,2011,12380,118360,2143
Opel,Vectra,2003,1965,90000,1796
Ford,Maverick,2009,2430,240000,2261
VW,Golf plus,2007,2060,240000,1984
Honda,Civic,2007,2800,180000,1799
Mazda,323,2004,1500,165000,1999
VW,Golf 4,2003,1220,317750,1896
VW,Polo,2007,3090,177000,1390
Mercedes,S 320,2007,9520,255000,2970
Nissan,Qashqai,2010,5520,299000,1461
Ford,Fiesta,2007,1905,158000,1596
Fiat,Sedici,2008,2570,164000,1598
Mazda,2,2003,2340,167253,1242
BMW,525,2007,4670,181000,2497
Mercedes,E 400,2004,3650,204000,3996
Mercedes,E 320,2006,3930,257940,2987
Dodge,Caliber,2007,2380,188000,1968
Ford,C Max,2014,6670,171000,1997
Ford,Focus,2010,1870,241000,1997
Ford,Focus,2014,3650,120600,998
Mercedes,E 200,2010,8570,230000,1796
Ford,Fusion,2004,2620,162000,1596
Volvo,V50,2005,2060,232000,1997
Dodge,Caliber,2010,7520,62000,1968
Mercedes,E 270,2004,2800,249000,2685
Fiat,Panda,2006,1430,99428,1108
Audi,A3,2008,5000,220000,1968
Ford,Focus,2005,3650,117000,1596
BMW,525,2004,2430,296000,2497
Mercedes,A 170,2006,1780,111000,1699
Mercedes,A 200,2005,2340,232000,1992
Mercedes,S 500,2003,7380,247000,4966
VW,Touran,2004,1500,220000,1598
Seat,Ibiza,2012,3650,105000,1197
Seat,Leon,2008,2620,171000,1798
VW,Passat,2006,6360,134000,1968
BMW,116,2007,3690,175000,1596
Toyota,Aygo,2007,2340,154000,998
Honda,Accord,2010,7450,137000,2199
Škoda,Octavia,2010,4580,129301,1798
Renault,Clio,2008,2525,173000,1149
Fiat,Punto,2010,2710,160000,1242
Citroen,C1,2010,1900,134000,998
Seat,Altea,2005,1870,224000,1984
Renault,Megane,2004,1120,277000,1461
Peugeot,207,2008,2245,118000,1598
Toyota,Avensis,2005,3650,217000,2231
Mercedes,B 150,2006,4580,166313,1498
Mercedes,C 200,2008,5980,2000000,2148
Opel,Meriva,2012,4620,144000,1364
Peugeot,207,2011,3460,190000,1598
Renault,Megane,2006,2700,186000,1998
Opel,Astra,2004,1400,223000,1598
Škoda,Fabia,2009,3540,139500,1390
VW,Passat,2006,2800,194000,1968
Toyota,Corolla,2006,2710,198000,1995
Škoda,Superb,2007,1685,217000,2496
Peugeot,5008,2011,4210,157000,1598
Fiat,Punto,2009,2710,150000,1368
Fiat,Punto,2005,1310,128000,1242
Alfa Romeo,147,2006,1420,147573,1970
Peugeot,3008,2011,5840,136000,1560
Opel,Astra,2005,1870,212500,1998
Mitsubishi,Outlander,2006,2730,191000,1997
Ford,Focus,2006,1780,171000,1560
Land Rover,Range Rover,2009,12030,166000,3628
Ford,Focus,2007,4580,78200,1798
VW,Golf plus,2004,2060,197000,1598
Mercedes,B 200,2007,2990,220000,2035
Peugeot,307,2006,1710,189000,1560
VW,Passat,2008,7380,159300,1984
Renault,Clio,2007,2800,146735,1998
Opel,Astra,2005,2150,158000,1598
Mercedes,E 240,2003,4395,226000,2597
Opel,Astra,2005,2710,209500,1998
Mitsubishi,Outlander,2007,3300,191000,2378
Kia,Sportage,2009,7070,84500,1991
Peugeot,208,2012,4760,131000,1397
Renault,Megane,2004,1770,145000,1998
Mazda,6,2006,1370,204000,1999
Renault,Clio,2010,3550,153400,1149
Peugeot,207,2007,1890,169900,1360
Seat,Altea,2009,2520,191000,1798
Peugeot,207,2008,2280,118000,1598
Jeep,Cherokee,2010,9240,135000,2776
Opel,Meriva,2005,1430,163000,1598
BMW,118,2006,2800,254000,1995
Opel,Frontera,2004,2830,120000,3165
Renault,Clio,2012,3550,155000,1149
Audi,A4,2009,9340,123000,2967
Renault,Megane,2005,2240,186000,1598
VW,Passat,2006,1680,270000,1984
Volvo,C30,2009,3680,115483,1560
VW,Jetta,2006,2710,150000,1984
Nissan,Almera_Tino,2006,1220,173000,2184
Mercedes,A 180,2009,2760,255281,1992
BMW,330,2001,2420,237876,2979
BMW,325,2007,2780,193000,2497
BMW,316,2003,1220,181000,1895
Nissan,Micra,2011,3650,132000,1198
Renault,Twingo,2012,4170,90700,1149
Citroen,C8,2010,4600,269000,20
Peugeot,206,2002,1190,270000,1124
Mercedes,E 200,2007,9160,86360,1796
Chrysler,300C,2007,6340,157000,2987
Mercedes,C 200,2008,5980,200000,2148
Audi,TT,2009,11220,173000,1984
Ford,Mondeo,2005,1500,251850,1998
Mazda,3,2005,1030,279000,1560
Opel,Insignia,2009,4110,150000,1998
Ford,Focus,2006,1395,221000,1997
Audi,A3,2005,2245,205000,1984
VW,Golf 1,2006,2340,262000,1390
Audi,A6,2008,4350,179000,3123
Nissan,Micra,2006,1780,164661,1386
Opel,Corsa,2003,1310,180000,1389
VW,Buba,2003,1950,170500,1595
Nissan,Qashqai,2011,7890,161000,1461
VW,Golf 6,2011,7010,88000,1390
Opel,Zafira,2006,1860,264000,1910
Volvo,V50,2006,1220,240000,2400
Mercedes,B 200,2007,2245,240000,2035
BMW,X3,2010,9260,160000,1995
Volvo,C30,2011,7385,73000,1560
Mercedes,C 230,2006,4580,198700,2497
VW,Golf 2,2006,2340,233981,1984
Audi,A4,2010,4490,230000,1798
BMW,320,2010,8060,150000,1995
Ford,Mondeo,2006,2150,227000,1998
Renault,Megane,2015,6950,167000,1461
BMW,530,2006,3890,244000,2993
Peugeot,206,2003,1110,132000,1587
Citroen,Xsara Picasso,2003,1120,151000,1997
VW,Polo,2009,2690,188000,1390
Škoda,Superb,2003,1390,218500,1984
Mercedes,A 180,2011,5410,94500,1498
VW,Golf 1,2005,1780,254000,1896
Audi,A3,2009,5150,194000,1984
Peugeot,407,2009,4350,175000,1560
Ford,Fiesta,2007,1870,158000,1596
Ford,Focus,2006,1220,253000,1997
Hyundai,i30,2011,3650,172000,1936
Citroen,C4,2005,845,190300,1997
BMW,120,2006,3650,230000,1995
Audi,A3,2007,1870,189000,1798
Renault,Twingo,2014,2710,151000,1149
Citroen,C4,2016,7320,54400,1199
Opel,Vectra,2006,2810,85000,2198
BMW,X5,2006,7320,189500,2993
Mercedes,A 170,2006,1780,111000,1699
Volvo,V50,2005,1870,286000,1997
Audi,Q5,2015,20890,117382,2967
VW,Golf 7,2014,8550,153143,1598
Ford,Focus,2016,8790,134736,1499
Ford,Kuga,2015,13500,132578,1997
Renault,Clio,2014,6500,96597,1461
Audi,A4,2006,5499,218600,1984
Toyota,RAV4,2005,4790,160015,1995
VW,Passat,2014,10290,158300,1968
Audi,Q5,2014,19200,142926,2967
Dacia,Duster,2015,8850,119800,1461
BMW,Serija 3,2008,5690,178302,1995
Toyota,RAV4,2011,10990,163167,2231
VW,Golf 5,2007,4190,210505,1595
Lancia,Musa,2006,3190,126253,1368
VW,Golf 5,2007,4290,170285,1595
Audi,A6,2018,45000,91900,2967
VW,Golf 7,2015,9300,137725,1598
Škoda,Octavia,2015,8990,149276,1598
Hyundai,i30,2014,7790,119256,1582
Ford,Focus,2015,7800,140278,1499
Mercedes,C klasa,2015,19500,158220,2143
Hyundai,Terracan,2005,3800,182148,2902
Ford,Focus,2015,8190,147574,1499
Toyota,Yaris,2019,9990,17995,998
Ford,Focus,2014,6890,163136,1560
VW,Passat,2011,10750,197800,3597
VW,Golf 4,2004,3990,195867,1896
Škoda,Superb,2016,18650,153350,1968
Audi,Q5,2015,20190,143847,2967
VW,Golf 2,1988,600,277777,1576
Ford,Kuga,2015,12990,122000,1997
Volvo,XC 60,2015,16500,134333,1969
Renault,Modus,2012,4200,142000,1461
Citroen,C4,2009,2999,140866,1360
VW,Golf 5,2007,4400,191339,1896
Audi,A6,2015,19490,159432,2967
Ford,Kuga,2016,13700,154841,1997
BMW,Serija 3,2013,13600,204318,2993
Škoda,Fabia,2015,7990,59416,1197
Renault,Kangoo,2009,2199,263780,1461
Audi,Q5,2018,34500,63800,1968
Citroen,C1,2006,2499,136094,998
Fiat,Bravo,2008,3850,108170,1598
Opel,Insignia,2011,6800,197961,1956
BMW,Serija 5,2011,11850,170051,2993
Ford,Focus,2013,6750,127210,1560
Audi,A4,2015,12690,155625,1968
VW,Golf 6,2010,5400,178368,1598
VW,Passat,2015,11990,158654,1968
BMW,X5,2011,15490,240898,2993
Hyundai,Santa Fe,2014,14800,211626,2199
Peugeot,308,2015,7990,95000,1560
Ford,Focus,2014,8399,122113,1499
Peugeot,207,2008,4500,167000,1560
Fiat,Croma,2006,1750,288456,1910
Peugeot,406,1998,1400,220000,2000
Citroen,Berlingo,2003,1800,190000,1587
Nissan,Qashqai,2012,8190,172000,1461
Honda,Jazz,2009,5300,179000,1198
Renault,Kadjar,2015,12390,180577,1598
Mazda,CX 5,2015,16990,76680,2191
Fiat,Marea,2001,1600,194000,1910
Seat,Ibiza,2011,4700,171538,1198
Opel,Astra,2016,7990,93278,1598
VW,Touran,2016,11500,159833,1598
Ford,Focus,2016,8999,127387,1499
VW,Polo,2004,2950,145319,1390
VW,Golf 4,2002,2400,244000,1786
Subaru,Outback,2013,9999,177994,1998
Škoda,Superb,2015,19990,99173,1968
Toyota,Yaris,2015,8500,150231,1329
BMW,320,2005,4990,264000,1998
VW,Golf 5,2008,3200,380000,1897
Peugeot,307,2007,1598,285355,1587
Fiat,Bravo,2000,700,154697,1370
Opel,Insignia,2014,9990,144532,1956
Audi,A6,2005,5299,259221,2967
BMW,Serija 5,2012,16499,118876,1995
Renault,Kangoo,2016,7190,82570,1461
Opel,Insignia,2016,8190,177000,1598
Ford,Fiesta,2002,850,250000,1299
Dacia,Duster,2011,6500,174000,1461
Opel,Insignia,2015,12350,159637,1956
Kia,Soul,2014,9900,99979,1591
Renault,Espace,2006,3150,209000,1870
Škoda,Octavia,2013,8990,122416,1395
Renault,Clio,2012,3750,180000,1461
VW,Golf 4,2003,2600,300000,1900
Audi,A6,2017,24999,154491,2967
Seat,Cordoba,2006,1999,198859,1390
Mercedes,A 180,2016,19800,17713,1595
Škoda,Fabia,2014,6200,99091,1598
Mazda,3,2012,6999,93820,2184
Fiat,Panda,2004,1450,65438,1200
Lancia,Lybra,2002,1690,190000,1910
Škoda,Octavia,2014,10990,141237,1968
Mercedes,A 170,2005,2990,168000,1698
Opel,Zafira,2007,3650,204000,1910
Renault,Fluence,2011,4990,120000,1598
VW,Sharan,2014,14990,142717,1968
Renault,Scenic,2005,2290,218000,1598
Audi,A6,2016,24999,154491,2967
Audi,A4,2016,21000,124080,1968
Opel,Corsa,2015,5990,150120,1248
Mercedes,190,1986,800,139000,1997
Fiat,Bravo,2012,4000,183000,1598
Renault,Clio,2007,2200,219000,1500
Opel,Vectra,1998,850,257345,1997
Citroen,C3,2003,2788,117334,1598
Opel,Kadett,1989,620,200000,1600
Audi,A4,2002,2900,288500,1896
Mercedes,E klasa,2014,16290,168116,2143
Opel,Corsa,2007,3250,203000,1284
VW,Golf 5,2006,3500,253000,1898
Renault,Clio,2003,1250,200000,1461
VW,Passat,1994,900,264000,1900
VW,Passat,2015,15700,125000,1968
